separation_nm,F_vdW_nN,F_electrostatic_nN,F_total_nN,U_vdW_aJ,U_electrostatic_aJ,U_total_aJ,diameter_nm,zeta_particle_mV,zeta_substrate_mV,ionic_strength_mM,temperature_C,eps_r_water,debye_length_nm,hamaker_J
0.38231091280789803,-0.27366962787079224,0.1711389388601983,-0.10253068901059395,-0.10462688523908036,1.644264041027772,1.5396371557886916,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.38603662711745834,-0.2684126417347126,0.17107258725140745,-0.09734005448330516,-0.10361711089095518,1.6436265498458955,1.5400094389549406,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.38979864943354275,-0.26325663831801605,0.17100561513194937,-0.0922510231860667,-0.1026170820707773,1.6429830969385104,1.5403660148677332,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.393597333586646,-0.25819967781919834,0.170938016955598,-0.08726166086360036,-0.10162670472256757,1.6423336290187383,1.5407069242961708,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.3974330368554287,-0.2532398576988722,0.1708697871315832,-0.082370070567289,-0.10064588569809937,1.6416780923717287,1.5410322066736293,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.40130612000031995,-0.2483753119639898,0.1708009200243338,-0.07757439193965598,-0.09967453274813777,1.6410164328521946,1.5413419001040567,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.40521694729744867,-0.2436042104658154,0.17073140995322167,-0.07287280051259373,-0.09871255451376293,1.6403485958819517,1.5416360413681887,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.4091658865729044,-0.2389247582113839,0.17066125119230646,-0.06826350701907744,-0.09775986051777773,1.6396745264474661,1.5419146659296885,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.41315330923733296,-0.23433519468818428,0.17059043797008128,-0.06374475671810301,-0.09681636115619803,1.6389941690974112,1.5421778079412134,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.41717959032086865,-0.22983379320181663,0.17051896446921933,-0.05931482873259729,-0.09588196768982511,1.638307467940232,1.542425500250407,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.4212451085084072,-0.22541886022637153,0.17044682482632112,-0.05497203540005043,-0.09495659223589936,1.6376143666417193,1.54265777440582,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.425350246175222,-0.22108873476728924,0.1703740131316633,-0.05071472163562593,-0.09404014775983484,1.6369148084225937,1.542874660662759,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.42949538942292814,-0.21684178773645624,0.17030052342894836,-0.04654126430750789,-0.09313254806703321,1.6362087360561013,1.5430761879890682,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.43368092811579617,-0.21267642133930734,0.17022634971505518,-0.042450071624252156,-0.09223370779477694,1.6354960918656192,1.5432623840708422,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.4379072559174205,-0.20859106847369951,0.1701514859397916,-0.038439582533907946,-0.09134354240420053,1.634776817722275,1.5434332753180746,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.4421747703277445,-0.20458419214033463,0.1700759260056476,-0.034508266134687014,-0.09046196817233962,1.6340508550425783,1.5435888868702385,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
